SiteID,start_year,end_year,n_obs,Protocol,slope_richness,p_richness,slope_temp,p_temp,slope_flow,p_flow,Latitude,Longitude,seg_id_nat,elevation,HFP_mean,slope_salinity,p_salinity,slope_organic,p_organic,mean_salinity,mean_organic,mean_temp,mean_flow,geometry,HYBAS_ID,slope_LCBD,p_LCBD,slope_Fdis,p_Fdis,zone
S10360,1996,2014,5,Electrofishing,0,0.900918704,0.010328201,0.52886452,0.060619241,0.595437679,50.6182,-3.629764643,20358410,81,24.842464,-55.31293945,0.107542829,-2.574365234,0.262910567,95.83721924,30.62917519,11.77120802,10.39284734,POINT (-3.629764643 50.6182),2040048790,-1.12E-06,0.086410733,0,1,Intermediate
S8719,2007,2018,12,Electrofishing,0,0.892800448,0.112747147,0.086471128,0.682761555,0.198711059,43.18559,-3.057714,20543244,123,24.865837,157.8945173,0.731701723,-11.04548136,0.37269149,1598.511719,48.78456497,13.71305654,12.1272586,POINT (-3.057714 43.18559),2040019160,4.40E-06,0.0049315,,,Warm
S1815,1986,2016,23,Electrofishing_wholesection,0,0.604794182,0.007781662,0.395424697,0.007065825,0.924515463,48.29628,-1.672573476,20417920,76,24.915075,-15.95071411,0.30783043,-5.38844219,0.184932287,573.9985962,66.75795746,14.25662313,1.438618585,POINT (-1.672573476 48.29628),2040021040,-1.78E-05,0.000489971,-0.045240904,0.101536834,Warm
S100,2001,2017,14,Electrofishing,0,0.569250915,-0.005707228,0.836819705,-0.002282196,0.501474871,51.00301,-0.028203955,20348442,44,25,241.4947917,0.201612324,4.809060434,0.710835925,2188.827148,45.22205353,12.51741016,2.674843905,POINT (-0.028203955 51.00301),2040048790,-4.84E-06,0.062698116,0.060007769,0.188887478,Intermediate
S11245,2003,2016,8,Electrofishing,-0.220479276,0.711628449,-0.035858018,0.443421403,0.123561389,0.098272705,50.93777,0.054478832,20350533,12,25,-296.3324069,0.443421403,-7.979593913,0.381074482,1305.235229,56.68212891,13.2011074,5.900152475,POINT (0.054478832 50.93777),2040048790,-9.38E-06,0.173546222,0.066693969,0.763890593,Warm
S11590,1985,2018,15,Electrofishing,0.277533147,0.000109076,0.030567982,0.005827257,0.004817058,0.575654907,51.97157,0.930652663,20323492,29,25,135.5125868,0.812508546,-7.795145671,0.004852825,13401.01172,66.72002411,12.63529107,2.023934718,POINT (0.930652663 51.97157),2040048790,-9.95E-06,0.037666922,-0.019563514,0.060038291,Intermediate
S11592,1983,2010,17,Electrofishing,-0.261941759,0.053733172,0.036565918,0.023086526,-0.006375075,0.692411936,51.9712,0.945190332,20323359,29,25,272.8025174,0.621367632,-7.408473515,0.016823669,13115.7666,71.56288147,12.57394808,2.346429174,POINT (0.945190332 51.9712),2040048790,-2.63E-05,1.52E-05,-0.016008768,0.692180773,Warm
S11593,1985,2018,13,Electrofishing,0.29242793,7.57E-08,0.030159849,0.006974724,0.004678329,0.582532578,51.9721,0.945249243,20323359,29,25,135.5125868,0.812508546,-7.795145671,0.004852825,13401.01172,66.72002411,12.67986911,2.421306083,POINT (0.945249243 51.9721),2040048790,-3.59E-06,0.360121648,-0.032668918,0.360121648,Warm
S11602,1986,2009,12,Electrofishing,0,0.869870749,0.042959447,0.030929149,-0.004613903,0.9599253,52.73932,0.972172802,20303343,36,25,12.10765081,0.637438185,1.412100898,0.784969727,555.1505737,104.9573975,12.15631493,3.103762331,POINT (0.972172802 52.73932),2040048790,-1.88E-05,0.000278688,-0.078858212,0.192616274,Intermediate
S11605,1986,2018,16,Electrofishing,0,0.998972889,0.027022674,0.02274573,-0.003751905,0.918819009,52.73453,0.989002321,20303343,38,25,27.60604894,0.069855533,-0.393460083,0.768456973,563.9817505,103.6231766,12.20021419,3.098254079,POINT (0.989002321 52.73453),2040048790,-3.58E-06,0.392314347,-0.039403342,0.300427117,Intermediate
S1163,1990,2006,17,Electrofishing_wholesection,0,0.557462435,0.030934738,0.127476933,0.0256947,0.807246677,49.10532,0.216536888,20395207,97,25,4.183914185,0.967142331,-6.042532921,0.343419487,334.5183411,43.53406143,13.08641508,1.467544212,POINT (0.216536888 49.10532),2040021040,-1.05E-05,0.001137052,0,0.734172022,Warm
S11632,1988,2018,9,Electrofishing,-0.208561627,0.016362288,0.01734795,0.143825669,0.000657272,0.877874689,52.67358,1.051413367,20303436,49,25,23.27691406,0.117895002,-5.213067918,0.117895002,543.4645996,76.68759918,12.33504774,3.28407862,POINT (1.051413367 52.67358),2040048790,-1.30E-05,0.016488657,-0.04099527,0.259656356,Intermediate
S11633,1986,2009,7,Electrofishing,0.2130861,0.119737899,0.046369444,0.030929149,-0.005398788,0.939741648,52.7185,1.053069003,20303436,35,25,18.32835984,0.413045887,-4.581431071,0.24369251,528.0876465,79.95682526,12.21718686,3.297380473,POINT (1.053069003 52.7185),2040048790,-2.82E-05,0.367520738,-0.029939453,1,Intermediate
S11665,1989,2012,6,Electrofishing,-0.141476386,0.418647784,-0.001978419,0.980210979,0.034484795,0.155484094,52.31923,1.154643146,20312889,38,25,192.9444735,0.005899984,-2.741779327,0.784969727,938.911438,136.4736176,12.46745304,3.131061649,POINT (1.154643146 52.31923),2040048790,-8.89E-06,0.024170547,,,Intermediate
S11908,2000,2017,6,Electrofishing_backpack,-0.176470588,0.401379564,0.01002918,0.704853461,0.445196752,0.049420923,64.26768,25.85101,20087969,85,25,0.453125,0.111640312,-0.059007433,0.000858416,161.3510132,0.184791237,6.591166296,38.66098896,POINT (25.85101 64.26768),2040028670,-5.05E-06,0.259656356,,,Cold
S1558,2002,2017,16,Electrofishing_partialsection,-0.450987617,0.04916112,-0.015923244,0.821891691,0.133586897,0.251673384,47.66271,3.709177013,20436018,152,25,4.330312555,0.685328556,-1.862864494,0.300427117,255.5074463,9.455558777,13.6457147,8.060478492,POINT (3.709177013 47.66271),2040022150,-6.95E-06,0.095746656,0.081486578,0.095746656,Warm
S2225,1991,2017,25,Electrofishing_partialsection,-0.099493202,0.414061676,0.014842836,0.504707546,-1.137642103,0.619938001,46.63685,1.386523182,20464337,131,25,9.744768415,0.041052718,4.486344655,0.196181133,312.5736694,64.41881561,14.64072151,182.7680114,POINT (1.386523182 46.63685),2040021030,-1.86E-05,0.000838507,0.017558986,0.215785288,Warm
S2234,1989,2017,12,Electrofishing_backpack,-0.080157555,0.136773631,0.017594446,0.128661085,-0.025950576,0.67372195,57.48849,13.35953,20205779,178,25,0.669568114,0.119489686,-0.129414665,0.040891474,8.532115936,0.663883388,8.65906739,8.628413504,POINT (13.35953 57.48849),2040031500,-4.83E-06,0.192616274,,,Intermediate
S2388,2007,2017,6,Electrofishing_partialsection,0,0.939709936,0.092512599,0.212911903,-2.395947911,0.991048465,46.64731,1.030771942,20464335,111,25,-8.16809082,0.533416513,-6.803916931,0.350201389,187.6067352,30.36071968,14.97630651,166.1544166,POINT (1.030771942 46.64731),2040021030,7.09E-06,0.452370361,-0.065943092,0.060289174,Warm
S2536,2001,2015,10,Electrofishing,0,0.887038713,-0.036138703,0.373053116,0.01950243,0.810666778,54.05599,-0.886344835,20270400,27,25,38.3297526,0.037666922,5.306266785,0.322299596,537.5358887,68.28192902,11.06720359,6.015928761,POINT (-0.886344835 54.05599),2040048790,-6.23E-06,0.07363827,-0.132224766,0.107404636,Intermediate
S2728,1997,2015,13,Electrofishing,-0.178501387,0.350736545,-0.018590545,0.441488211,-0.029870369,0.715419792,53.91796,-0.928086154,20273953,11,25,32.87789481,0.014325743,2.241039276,0.52886452,522.0734253,52.82702637,11.36042114,9.075386727,POINT (-0.928086154 53.91796),2040048790,-1.45E-05,0.03273561,-0.047650244,0.502158252,Intermediate
S2756,2002,2017,11,Electrofishing,0,0.429663255,-0.02195157,0.44404364,0.010166492,0.28836552,51.79865,-0.94079074,20328960,91,25,85.36362712,0.620425294,-10.50207265,0.191670591,1424.667236,73.58351135,12.19795701,1.512822282,POINT (-0.94079074 51.79865),2040048790,-1.59E-06,0.436274929,0.141663288,0.086768173,Intermediate
S395,1997,2018,8,Electrofishing,0,0.342892803,0.011233267,0.535024451,0.015345993,0.428068015,50.963,-0.243570703,20349988,16,25,239.3762695,0.036920073,3.028750333,0.498564387,1874.980835,45.93556976,12.98096376,2.906891675,POINT (-0.243570703 50.963),2040048790,5.04E-06,0.265510389,-0.036263987,0.901538627,Warm
S4062,1983,1999,7,Electrofishing,0.280224269,0.113918788,0.063103215,0.052861148,0.004058929,0.990128195,52.31942,-1.407254735,20313849,76,25,219.1820592,0.009455362,-12.47210541,0.149375179,1763.952515,94.70733643,11.59796106,1.266063422,POINT (-1.407254735 52.31942),2040048790,-7.84E-05,0.035498131,-0.090268952,0.259656356,Intermediate
S4224,2002,2014,5,Electrofishing,0,0.338489604,-0.090227337,0.127203688,0.160435435,0.084688626,51.76357,-1.464853843,20330284,78,25,-96.35150146,0.099508732,-20.32010433,0.012371581,1045.017578,80.63566589,11.9517072,3.208449916,POINT (-1.464853843 51.76357),2040048790,-9.51E-07,0.806495941,0.382376813,0.027486336,Intermediate
S4315,1994,2006,13,Electrofishing_wholesection,0,0.920280485,0.034794402,0.24638736,-0.037966063,0.696398114,43.96921,1.42788669,20525706,148,25,78.64081101,0.42771051,1.986397879,0.854777098,542.5508423,22.06873703,13.97744223,2.114318781,POINT (1.42788669 43.96921),2040020320,-1.37E-05,0.023987534,0.011364084,0.760332308,Warm
S5045,1992,2013,5,Electrofishing,0.097201974,0.308511542,-0.010794094,0.777959384,-0.007308527,0.81634646,52.15518,-1.575879583,20319721,84,25,23.69726563,0.777959384,-11.52153931,0.19459514,1171.386597,130.378067,12.1197168,1.549517035,POINT (-1.575879583 52.15518),2040048790,-3.84E-06,0.086410733,,,Intermediate
S5509,1984,2010,11,Electrofishing,0,0.603135984,0.026978014,0.196181133,-0.003708287,0.790778528,52.14095,-1.689375401,20319721,52,25,46.65359158,0.211002128,-11.41644287,0.00521433,900.5871582,68.52738953,12.04663446,1.570929726,POINT (-1.689375401 52.14095),2040048790,-2.67E-05,0.008123423,-0.037854469,0.350201389,Intermediate
S6773,1994,2016,18,Electrofishing,0,0.420447106,-0.001346845,0.87409218,0.004298215,0.793284816,54.53294,-1.904156992,20260278,170,25,-28.74447632,0.064496528,-8.116325378,0.008265058,403.9149475,39.23350906,9.74083176,5.221739069,POINT (-1.904156992 54.53294),2040048790,-1.75E-06,0.197801027,0.020052706,0.360196133,Intermediate
S717,2000,2016,11,Electrofishing,0.423390197,0.032214081,-0.017781307,0.592301281,0.049957058,0.519345767,53.93396,-0.356704258,20273459,2,25,26.32235953,0.773080066,-5.784626354,0.43382684,963.366394,84.18060303,11.57857745,7.083547941,POINT (-0.356704258 53.93396),2040048790,1.19E-07,1,-0.087155583,0.350201389,Intermediate
S7837,1992,2005,4,Electrofishing,0,0.827654503,0.054720828,0.037497491,0.001069823,0.837579569,52.0907,-2.109421402,20320273,24,25,-61.49316406,0.443421403,-10.38101451,0.011793457,792.888855,31.5612812,12.15072134,2.925558967,POINT (-2.109421402 52.0907),2040048790,-1.18E-05,0.089429359,-0.097949465,1,Intermediate
S8661,2003,2016,8,Electrofishing,0.143909899,0.367108723,-0.036648538,0.381074482,0.087807973,0.116589177,51.31087,-2.281579528,20341159,54,25,1.941731771,1,5.290039063,0.82666597,1083.205811,55.39308929,11.90430229,2.670096576,POINT (-2.281579528 51.31087),2040048790,-2.40E-06,0.536186772,-0.092728223,0.063486531,Intermediate
S8680,2003,2013,6,Electrofishing,0,0.430739374,-0.154753141,0.086768173,0.09467914,0.172047255,51.2846,-2.289591738,20341159,70,25,-123.4055176,0.350201389,-8.023193359,0.436274929,1039.325684,53.94621277,11.86649221,2.479086669,POINT (-2.289591738 51.2846),2040048790,-2.91E-06,0.259656356,-0.075801895,0.132854956,Intermediate
S8739,1991,2018,9,Electrofishing,0,0.178204299,0.012695797,0.373979768,-0.002599291,0.762931521,51.94893,-2.325412825,20324141,24,25,-6.391688756,0.827957636,-4.778185584,0.078691336,702.2067261,47.19007492,11.62871863,3.872155365,POINT (-2.325412825 51.94893),2040048790,-1.83E-06,0.754454177,0.014121873,0.734095182,Intermediate
S8769,1986,2004,6,Electrofishing,-0.233126202,0.06728685,0.055009776,0.017358788,-0.017138603,0.848776787,51.94181,-2.33513704,20324716,27,25,-23.07397461,0.624276846,-4.505777995,0.401102573,747.0044556,82.9424057,11.61257287,2.860598016,POINT (-2.33513704 51.94181),2040048790,-4.38E-05,0.024170547,0.002272345,1,Intermediate
S8771,2007,2018,9,Electrofishing,-0.22237818,0.5537829,0.120861174,0.016393317,-0.074793935,0.761498788,51.93986,-2.336242628,20324716,22,25,170.848801,0.37269149,17.52692413,0.243722285,712.6445313,63.94762802,11.53363728,3.00620857,POINT (-2.336242628 51.93986),2040048790,3.01E-06,0.46551217,-0.053285932,0.386476231,Intermediate
S8814,1992,2006,6,Electrofishing,0,0.326112364,0.08981695,0.004101401,0.023665337,0.906778332,52.34562,-2.354919071,20313108,133,25,30.90546875,0.373053116,-1.862691243,0.92115865,458.2103271,42.7360611,11.65052566,39.7747875,POINT (-2.354919071 52.34562),2040048790,-1.53E-05,0.132854956,-0.021654735,1,Intermediate
S8830,1983,2016,9,Electrofishing,0.119901342,0.048328483,0.012230914,0.342740466,-0.123987827,0.677140525,51.73772,-2.370682634,20329052,8,25,36.0152494,0.389889534,-0.390181321,0.905595794,1267.762817,65.73963165,11.97065841,32.01657847,POINT (-2.370682634 51.73772),2040048790,-2.74E-05,0.000580667,0.003864833,0.916965237,Intermediate
S9027,1992,2006,7,Electrofishing,0,0.956200854,0.073805352,0.00753317,-0.129442376,0.441549556,52.78023,-2.475848637,20302489,68,25,211.4638672,0.322299596,-8.521850586,0.198210619,1610.830933,66.19143677,11.44118503,6.034156834,POINT (-2.475848637 52.78023),2040048790,-2.29E-05,0.035498131,-0.012380011,1,Intermediate
S9441,1992,2014,11,Electrofishing,-0.296110046,0.026987271,-0.005875023,0.83266594,0.015783266,0.867739231,52.84846,-2.678536497,20300653,87,25,46.87203544,0.11305102,-12.90809326,0.000596151,729.9787598,119.7949219,11.03820553,3.143866029,POINT (-2.678536497 52.84846),2040048790,-1.30E-05,0.000613905,-0.033317248,0.283130871,Intermediate
S9657,1995,2018,15,Electrofishing,0.307470023,0.02189119,-0.000426799,1,0.006847123,0.884166351,52.21576,-2.790335948,20316704,73,25,30.45967119,0.021065444,0.402331216,0.901297844,498.6151428,89.9937973,11.09415031,3.186780315,POINT (-2.790335948 52.21576),2040048790,8.09E-07,0.843085229,-0.039714227,0.445634713,Intermediate
S9745,1992,2008,7,Electrofishing,0,0.601707577,0.047825299,0.149375179,0.22627683,0.5839273,52.72502,-2.860222996,20303230,81,25,38.31738281,0.076513654,-0.7989509,0.836819705,504.4457092,57.39735413,11.23775585,24.84688182,POINT (-2.860222996 52.72502),2040048790,-1.86E-05,0.229556214,-0.075710941,0.229556214,Intermediate
S2467,1989,2017,29,Electrofishing_partialsection,0.166690247,0.10955246,0.01817177,0.237301779,0.016964476,0.654467319,48.54894,3.680825221,20410293,71,25.026985,18.93679723,0.128661085,0.121953275,0.92527573,558.0545654,33.0137825,13.99578967,5.00933576,POINT (3.680825221 48.54894),2040022150,-3.51E-05,5.16E-06,-0.020212856,0.119489686,Warm
S5322,2007,2017,11,Electrofishing_partialsection,0,0.850443,0.024017834,0.640428787,0.128247011,0.786774109,44.07181,4.768910675,20523659,31,25.089466,141.9228516,0.436274929,0.297971344,0.876269664,857.6220093,5.994670391,18.0703424,388.6722294,POINT (4.768910675 44.07181),2040016230,1.72E-06,0.640428787,-0.116295647,0.212911903,Warm
S5511,1995,2017,11,Electrofishing_wholesection,0,0.768581876,0.028983342,0.315572736,0.040040288,0.684415442,46.00244,4.268675901,20481006,416,25.11644,9.1765625,0.634510293,-3.167552736,0.00072344,402.1515503,8.9230299,12.09966157,6.406579953,POINT (4.268675901 46.00244),2040021030,-4.80E-06,0.042960146,-0.033237273,0.350201389,Intermediate
S644,2007,2017,6,Electrofishing_partialsection,0,0.573392254,0.079241716,0.161124949,-0.444991674,0.702434416,43.78921,-0.837276276,20529178,26,25.146446,74.59179688,0.350201389,10.36376953,0.436274929,496.7446594,68.81371307,15.63433508,40.39538184,POINT (-0.837276276 43.78921),2040020320,8.85E-06,0.132854956,0.118931293,0.707114231,Warm
S10345,1996,2014,5,Electrofishing,0,0.484928521,0.011911741,0.575636914,0.075966974,0.541880518,50.62585,-3.603307547,20359036,92,25.195114,-55.31293945,0.107542829,-2.574365234,0.262910567,95.83721924,30.62917519,11.7433537,10.52105916,POINT (-3.603307547 50.62585),2040048790,-4.58E-07,1,0.02199276,0.296269871,Intermediate
S10957,1994,2014,4,Electrofishing,0.1,0.18071197,0.003933967,0.879987856,-0.002528175,0.84125452,50.37255,-4.489340811,20365015,90,25.20943,1.953985596,0.290560755,-0.398853574,0.525992486,122.905426,4.823001862,11.885373,5.887542799,POINT (-4.489340811 50.37255),2040048790,-6.14E-07,0.308179547,0.015550914,0.308179547,Intermediate
S10397,1996,2014,6,Electrofishing,0,0.154917183,-0.009694797,0.833735241,0.049215516,0.80204571,50.53545,-3.693234471,20360242,106,25.211763,-95.05374581,0.042441676,-1.9967259,0.441488211,119.0551376,12.35344601,11.65120764,10.40864338,POINT (-3.693234471 50.53545),2040048790,-1.28E-06,0.259656356,-0.029237727,0.47010076,Intermediate
S7180,1994,2017,15,Electrofishing_backpack,0,0.131709773,0.026875041,0.096533829,0.755548459,0.437597205,64.31918,19.5418,20086709,188,25.25,1.192800564,0.056141064,0.071457326,0.358743003,148.5216064,0.492877603,5.30802929,203.9785082,POINT (19.5418 64.31918),2040030110,-1.78E-06,0.234954784,0.033356674,0.340761848,Cold
S1242,1989,2018,28,Electrofishing_backpack,0,0.125998373,0.022577978,0.068791728,0.090146469,0.309607846,56.74646,12.9736,20219921,40,25.295837,0.737714132,0.116412615,-0.006061474,0.914752339,41.67164612,0.488904864,9.866891832,19.05880251,POINT (12.9736 56.74646),2040031500,-1.01E-06,0.055316441,0.010458672,0.270050617,Intermediate
S4118,1993,2017,22,Electrofishing,0,0.66817723,0.040197971,0.026505644,0.164978358,0.001423491,43.31791,-2.453956,20539713,112,25.339466,-12.7849343,0.469063268,-6.646367427,2.91E-05,681.8146362,37.33149338,13.96864691,7.204615017,POINT (-2.453956 43.31791),2040019160,-6.27E-06,0.024081005,-0.009410393,0.693841004,Warm
S9033,1991,2002,4,Electrofishing,-0.330664245,0.088315388,0.037498976,0.192616274,0.211689584,0.269879858,51.75972,-2.481035302,20330046,67,25.342464,-140.6535278,0.149860748,-19.49172872,0.033524165,957.921875,62.97647095,11.84598823,10.25922248,POINT (-2.481035302 51.75972),2040048790,-1.43E-05,0.089429359,,,Intermediate
S132,2002,2016,4,Electrofishing_partialsection,0.07460471,0.959507495,0.029693038,0.373053116,0.395770251,0.388715739,48.65806,7.862705641,20407458,131,25.352497,-29.54736328,0.322299596,-1.571521412,0.322299596,475.3317566,11.46390629,12.09844029,62.01613581,POINT (7.862705641 48.65806),2040023010,-7.91E-07,1,-0.099614285,0.734095182,Intermediate
S4596,1994,2015,18,Electrofishing_partialsection,0,0.067142234,0.017087043,0.46346928,-0.023249597,0.577467863,50.78976,2.250546546,20354240,9,25.352497,192.4146484,0.027846756,-13.85690308,0.048398223,1112.385864,68.17084503,13.11293658,8.27762163,POINT (2.250546546 50.78976),2040022160,-1.73E-05,0.000370144,0.00637289,0.879572789,Warm
S3370,1989,2015,4,Electrofishing_partialsection,0,0.803031687,0.016384194,0.478451739,0.129285543,0.5184857,48.44092,3.173379985,20413910,57,25.36644,27.28945313,0.168853816,-5.376204057,0.024356021,599.1604004,31.04162407,14.42054004,15.64746011,POINT (3.173379985 48.44092),2040022150,-1.97E-05,0.734095182,-0.00783669,0.308179547,Warm
S2318,1986,2015,20,Electrofishing_backpack,0,0.608627128,0.018963841,0.133965336,0.153652992,0.572569108,57.49319,12.12423,20206362,24,25.39922,1.794604492,0.284411468,-0.051948945,0.26866423,145.8269501,0.602902412,9.549381614,18.70935451,POINT (12.12423 57.49319),2040031500,-5.00E-06,1.19E-05,-0.005474051,0.879572789,Intermediate
S2330,1990,2001,7,Electrofishing_backpack,0,0.642182704,-0.012873689,0.731701723,-0.010361314,0.616332344,57.4976,12.13081,20206362,23,25.39922,-5.996866862,0.086471128,-0.373778158,0.046744941,145.6440582,0.656897128,9.461791892,17.44351938,POINT (12.13081 57.4976),2040031500,-7.24E-06,0.133128484,,,Intermediate
